startup_name,startup_name_norm,industry_vertical,sub_vertical,city,city_norm,investor_name,investor_list,investor_count,investment_type,investment_stage_norm,amount_raw,amount_usd,amount_log1p,amount_bucket,is_undisclosed_amount,date_raw,date_parsed,year,month,year_month,remarks,founding_date,founding_date_parsed,founding_age_years,_is_probable_dup,amount_outlier_iqr,amount_outlier_logz
CareerNinja,careerninja,EdTech,"Careerninja Is A Funded, Early-stage Ed-tech Venture Building A Personalized Learning Platform To Help People Achieve Their Career Goals",Mumbai,Mumbai,Unitus Ventures,"[""Unitus Ventures""]",1,Seed,seed,,,,Undisclosed,True,2017-01-01,2017-01-01,2017,1,2017-01,,,,,False,False,False
MYSUN,mysun,Solar,"India's Largest Online Rooftop Solar Platform for SMEs, Industries & Homes",New Delhi,New Delhi,TATA Cleantech Capital,"[""TATA Cleantech Capital""]",1,,undisclosed,$2000000,2000000.0,14.508658238524095,1M-10M,False,2016-01-01,2016-01-01,2016,1,2016-01,,,,,False,False,False
Sea6 Energy,sea6 energy,Biotechnology,"Sea6 Energy envisions a future where the abundant oceans will be our biomass farms of tomorrow - to provide solutions in energy, agriculture and food.",Bangalore,Bangalore,Aqua-Spark,"[""Aqua-Spark""]",1,Series B,series b,$9000000,9000000.0,16.012735246411598,1M-10M,False,2010-01-01,2010-01-01,2010,1,2010-01,,,,,False,False,False
Beco,beco,Consumer Goods,"Eco-friendly home and kitchen care products that are plastic-free, high in quality and affordable.",Mumbai,Mumbai,Climate Angels Fund,"[""Climate Angels Fund""]",1,Seed,seed,$500000,500000.0,13.122365377402328,50k-1M,False,2018-01-01,2018-01-01,2018,1,2018-01,,,,,False,False,False
OneCode,onecode,Internet,"OneCode is a platform which connects new age digital first brands with ""relevant"" sellers (aka OneCoders) to sell their products and services",Bangalore,Bangalore,Sequoia’s Surge; Nexus Venture Partners,"[""Sequoia\u2019s Surge"", ""Nexus Venture Partners""]",2,,undisclosed,$5000000,5000000.0,15.424948670398354,1M-10M,False,2020-01-01,2020-01-01,2020,1,2020-01,,,,,True,False,False
MedPay,medpay,Information Technology,MedPay® is building the real-time claims adjudication platform for health insurers.,Bangalore,Bangalore,Entrepreneur First (EF); GrowX Ventures,"[""Entrepreneur First (EF)"", ""GrowX Ventures""]",2,Seed,seed,$1200000,1200000.0,13.997832948091215,1M-10M,False,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
Inshorts,inshorts,Internet,Built Inshorts with a promise to deliver news,Noida,Noida,Vy Capital,"[""Vy Capital""]",1,,undisclosed,$60000000,60000000.0,17.909855136853043,10M-100M,False,2013-01-01,2013-01-01,2013,1,2013-01,,,,,False,True,False
Digantara,digantara,SpaceTech,"Digantara is an Indian Space Technology Company incubated at Indian Institute of Science (IISc), establishing a space-based surveillance platform with global realtime earth coverage",Bangalore,Bangalore,Kalaari Capital,"[""Kalaari Capital""]",1,Seed,seed,$2500000,2500000.0,14.731801689838349,1M-10M,False,2018-01-01,2018-01-01,2018,1,2018-01,,,,,False,False,False
Aqgromalin,aqgromalin,AgriTech,Aqgormalin is a tech driven farm diversification platform enabling farmers to diversify into Animal Husbandry and Aquaculture.,Chennai,Chennai,Zephyr Peacock,"[""Zephyr Peacock""]",1,Seed,seed,$700000,700000.0,13.45883704259595,50k-1M,False,2018-01-01,2018-01-01,2018,1,2018-01,,,,,False,False,False
Square Yards,square yards,Real Estate,India’s largest tech enabled Real Estate Brokerage and Mortgage Marketplace,Gurugram,Gurugram,ADM Capital,"[""ADM Capital""]",1,,undisclosed,$25000000,25000000.0,17.034386422832473,10M-100M,False,2014-01-01,2014-01-01,2014,1,2014-01,,,,,False,True,False
OYO,oyo,Hospitality,OYO is a global platform that empowers entrepreneurs and small businesses with hotels and homes by providing full-stack technology,Gurugram,Gurugram,SoftBank Vision Fund; Hindustan Media Venture,"[""SoftBank Vision Fund"", ""Hindustan Media Venture""]",2,,undisclosed,$660000000,660000000.0,20.307750394499898,100M+,False,2013-01-01,2013-01-01,2013,1,2013-01,,,,,False,True,False
Slang Labs,slang labs,Computer software,Slang Labs provides accurate and multilingual in-app voice assistants for Android and web apps,Bangalore,Bangalore,100x Entrepreneurs,"[""100x Entrepreneurs""]",1,,undisclosed,,,,Undisclosed,True,2017-01-01,2017-01-01,2017,1,2017-01,,,,,False,False,False
NirogGyan,niroggyan,Healthcare,"Simplifying Diagnostics for labs, doctors, and people.",Gurugram,Gurugram,Healthcare veterans; PIEDS,"[""Healthcare veterans"", ""PIEDS""]",2,Seed,seed,,,,Undisclosed,True,2019-01-01,2019-01-01,2019,1,2019-01,,,,,False,False,False
Ola Electric,ola electric,Automotive,Ola Electric - The future of mobility is here.  Charging ahead to accelerate the world’s transition to sustainable mobility.,Bangalore,Bangalore,Bank of Baroda,"[""Bank of Baroda""]",1,Debt,debt,$100000000,100000000.0,18.420680753952364,100M+,False,2017-01-01,2017-01-01,2017,1,2017-01,,,,,False,True,False
Bikry app,bikry app,Consumer software,"Bikry, a Direct-to-Customer platform to start your online store within 30 seconds at 0% commission",Noida,Noida,YCombinator,"[""YCombinator""]",1,,undisclosed,$1300000,1300000.0,14.077875591662238,1M-10M,False,2019-01-01,2019-01-01,2019,1,2019-01,,,,,False,False,False
Oliveboard,oliveboard,EdTech,Oliveboard is the top exam preparation platform for Banking & Government Exams.,Bangalore,Bangalore,IAN Fund,"[""IAN Fund""]",1,,undisclosed,$3000000,3000000.0,14.914123179965662,1M-10M,False,2012-01-01,2012-01-01,2012,1,2012-01,,,,,False,False,False
Little Leap,little leap,EdTech,Soft Skills that make Smart Leaders,New Delhi,New Delhi,Vishal Gupta,"[""Vishal Gupta""]",1,$300000,300000,ah! Ventures,,,Undisclosed,True,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
Trell,trell,Social commerce,India's Largest Lifestyle Social Commerce platform. Empowering millions of storytellers & Micro-Entrepreneurs.,Bangalore,Bangalore,Mirae Asset; H&M,"[""Mirae Asset"", ""H&M""]",2,Series B,series b,$45000000,45000000.0,17.622173069956816,10M-100M,False,2016-01-01,2016-01-01,2016,1,2016-01,,,,,False,True,False
Kredent,kredent,EdTech,Kredent Academy is the unique concept where financial market professionals have taken the onus of creating a strong knowledge bank in their area of expertise,Kolkata,Kolkata,Kotak Securities,"[""Kotak Securities""]",1,,undisclosed,$1000000,1000000.0,13.815511557963774,1M-10M,False,2008-01-01,2008-01-01,2008,1,2008-01,,,,,False,False,False
EasyAspataal,easyaspataal,Healthcare,India’s First Digital Admission Desk for Hospitalisation.,Mumbai,Mumbai,Venture Catalysts,"[""Venture Catalysts""]",1,Seed,seed,$500000,500000.0,13.122365377402328,50k-1M,False,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
SMOOR,smoor,Food & Beverages,Instigate your sixth sense with our new range of chocolates.,Bangalore,Bangalore,Klub,"[""Klub""]",1,,undisclosed,,,,Undisclosed,True,2008-01-01,2008-01-01,2008,1,2008-01,,,,,False,False,False
Pankhuri,pankhuri,Social community,"Pankhuri is a women's only community for members to socialize, explore and upskill through live interactive courses, expert chat and interest-based clubs.",Bangalore,Bangalore,Sequoia’s Surge,"[""Sequoia\u2019s Surge""]",1,,undisclosed,$3200000,3200000.0,14.978661680269907,1M-10M,False,2019-01-01,2019-01-01,2019,1,2019-01,,,,,False,False,False
Arcana,arcana,Information Technology,Arcana is the Storage Layer of Ethereum.,Bangalore,Bangalore,Balaji Srinivasan,"[""Balaji Srinivasan""]",1,Seed,seed,$370000,370000.0,12.821260987319457,50k-1M,False,2019-01-01,2019-01-01,2019,1,2019-01,,,,,False,False,False
AdmitKard,admitkard,EdTech,A tech solution for end to end career advisory to students looking to study abroad.,Noida,Noida,$1000000,"[""$1000000""]",1,,undisclosed,Pre-series A,,,Undisclosed,True,2016-01-01,2016-01-01,2016,1,2016-01,,,,,False,False,False
UrbanKisaan,urbankisaan,Food & Beverages,A modern farms close to where your home is. Creating positive change at every step from seed to store ensuring quality and traceability.,Hyderabad,Hyderabad,BASF Venture Capital GmbH,"[""BASF Venture Capital GmbH""]",1,,undisclosed,,,,Undisclosed,True,2017-01-01,2017-01-01,2017,1,2017-01,,,,,False,False,False
Aquaconnect,aquaconnect,Fishery,Aquaconnect is a global full-stack aquaculture technology venture that provides data-driven farm advisory and marketplace solutions to fish and shrimp farmers,Chennai,Chennai,Rebright Partners; Flourish Ventures,"[""Rebright Partners"", ""Flourish Ventures""]",2,Pre-series A,series a,$4000000,4000000.0,15.201805169084134,1M-10M,False,2017-01-01,2017-01-01,2017,1,2017-01,,,,,False,False,False
Vah Vah!,vah vah,EdTech,A mission to educate India and make its young and dynamic population job ready.,Bangalore,Bangalore,Sequoia Surge,"[""Sequoia Surge""]",1,,undisclosed,$1800000,1800000.0,14.403297778421795,1M-10M,False,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
LetsDressUp,letsdressup,Apparel & Fashion,Building India's version of Stitch Fix,Gurugram,Gurugram,Titan Capital; Sequoia Capital,"[""Titan Capital"", ""Sequoia Capital""]",2,Pre-series A,series a,$300000,300000.0,12.611541086966115,50k-1M,False,2019-01-01,2019-01-01,2019,1,2019-01,,,,,False,False,False
Sapio Analytics,sapio analytics,Computer software,Aim to provide the most intelligent AI-powered policy making solutions for government institutions across the world.,Mumbai,Mumbai,Parthiv Group,"[""Parthiv Group""]",1,,undisclosed,$150000,150000.0,11.918397239722838,50k-1M,False,2019-01-01,2019-01-01,2019,1,2019-01,,,,,True,False,False
BHyve,bhyve,Human Resources,A Future of Work Platform for diffusing Employee Tacit Knowledge and enabling Peer Learning Networks,Mumbai,Mumbai,Omkar Pandharkame; Ketaki Ogale,"[""Omkar Pandharkame"", ""Ketaki Ogale""]",2,$300000,300000,"ITO Angel Network, LetsVenture",,,Undisclosed,True,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
Indi Energy,indi energy,Renewables & Environment,"Indi Energy is an energy storage startup involved in R&D of next generation battery technologies, with superior performance than current counterparts.",Roorkee,Roorkee,Mumbai Angels Network,"[""Mumbai Angels Network""]",1,Seed,seed,,,,Undisclosed,True,2019-01-01,2019-01-01,2019,1,2019-01,,,,,False,False,False
The Ayurveda Co,the ayurveda co,Consumer Goods,The Ayurveda Co. represents things that are all Ayurvedic at heart and are suited for the contemporary landscape.,Gurugram,Gurugram,GetVantage; Velocity; Shiprocket Capital,"[""GetVantage"", ""Velocity"", ""Shiprocket Capital""]",3,,undisclosed,,,,Undisclosed,True,2021-01-01,2021-01-01,2021,1,2021-01,,,,,False,False,False
Pratilipi,pratilipi,Online storytelling,"Pratilipi is the largest Indian language self-publishing platform with over 350,000 authors and more than 28,000,000 unique monthly readers.",Bangalore,Bangalore,Krafton Inc; Omidyar,"[""Krafton Inc"", ""Omidyar""]",2,,undisclosed,$48000000,48000000.0,17.6867115897055,10M-100M,False,2015-01-01,2015-01-01,2015,1,2015-01,,,,,False,True,False
Ati Motors,ati motors,Automotive,Autonomous industrial vehicle maker,Bangalore,Bangalore,Blume Ventures; Exfinity Venture Partners,"[""Blume Ventures"", ""Exfinity Venture Partners""]",2,Pre-series A,series a,$35000000,35000000.0,17.370858648025116,10M-100M,False,2017-01-01,2017-01-01,2017,1,2017-01,,,,,False,True,False
peAR,pear,Deeptech,An AR / VR tech based Start-up in Mumbai.,Mumbai,Mumbai,Inflection Point Ventures,"[""Inflection Point Ventures""]",1,Pre-series A1,series a,$300000,300000.0,12.611541086966115,50k-1M,False,2018-01-01,2018-01-01,2018,1,2018-01,,,,,False,False,False
Gourmet Garden,gourmet garden,Farming,"100% contamination free, pesticide free naturoponically grown vegetables.",Bangalore,Bangalore,Beyond Next Ventures; M Venture Partners,"[""Beyond Next Ventures"", ""M Venture Partners""]",2,,undisclosed,$3000000,3000000.0,14.914123179965662,1M-10M,False,2019-01-01,2019-01-01,2019,1,2019-01,,,,,False,False,False
The Sleep Company,the sleep company,Consumer Goods,Patent Pending sleep technology developed by actual Rocket Scientists and sleep experts after years of research.,Mumbai,Mumbai,Fireside Ventures,"[""Fireside Ventures""]",1,Pre-series A,series a,$1000000,1000000.0,13.815511557963774,1M-10M,False,2019-01-01,2019-01-01,2019,1,2019-01,,,,,False,False,False
TyrePlex,tyreplex,B2B E-commerce,Tyreplex is digitizing the tyre dealers in India.,New Delhi,New Delhi,AdvantEdge Founders,"[""AdvantEdge Founders""]",1,Seed,seed,,,,Undisclosed,True,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
ION Energy,ion energy,Automotive,Advanced Electronics & Software Supplier for Electric Vehicles & Battery Energy Storage,Mumbai,Mumbai,,[],0,Pre-series A,series a,$3600000,3600000.0,15.096444681204078,1M-10M,False,2016-01-01,2016-01-01,2016,1,2016-01,,,,,False,False,False
Digit Insurance,digit insurance,Insuretech,"Digit becomes the first Unicorn of 2021, valued at $1.9B.",Bangalore,Bangalore,Faering Capital; Sequoia Capital India; IIFL Alternate Asset Managers,"[""Faering Capital"", ""Sequoia Capital India"", ""IIFL Alternate Asset Managers""]",3,,undisclosed,$200000000,200000000.0,19.11382792951231,100M+,False,2016-01-01,2016-01-01,2016,1,2016-01,,,,,True,True,False
FRAAZO,fraazo,Food & Beverages,FRAAZO is Mumbai's favourite App for Fresh Vegetables and Fruits coming straight from the Farm to your Doorstep within 18 Hours.,Mumbai,Mumbai,Sixth Sense Ventures; NABVENTURES,"[""Sixth Sense Ventures"", ""NABVENTURES""]",2,Series A,series a,$11000000,11000000.0,16.213405921671733,10M-100M,False,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
Licious,licious,Food & Beverages,"Licious is a consumer food company, focussed at delighting the world with an unmatched range of meat & meat products.",Bangalore,Bangalore,Temasek; Multiples PE,"[""Temasek"", ""Multiples PE""]",2,Series F,series f,$192000000,192000000.0,19.07300593520039,100M+,False,2015-01-01,2015-01-01,2015,1,2015-01,,,,,False,True,False
WinZO,winzo,Gaming,WinZO is the largest social gaming and entertainment platform in India.,New Delhi,New Delhi,Griffin Gaming Partners,"[""Griffin Gaming Partners""]",1,Series C,series c,$65000000,65000000.0,17.989897843244528,10M-100M,False,2018-01-01,2018-01-01,2018,1,2018-01,,,,,False,True,False
Furlenco,furlenco,Consumer Goods,Furlenco is a different furniture company.,Bangalore,Bangalore,Zinnia Global,"[""Zinnia Global""]",1,,undisclosed,$100000000,100000000.0,18.420680753952364,100M+,False,2012-01-01,2012-01-01,2012,1,2012-01,,,,,False,True,False
Skylark Drones,skylark drones,Aviation,"Enterprise drone solutions that help plan, build, and sustain the world we live in.",Bangalore,Bangalore,InfoEdge Ventures; IAN Fund,"[""InfoEdge Ventures"", ""IAN Fund""]",2,Pre-series A,series a,$3000000,3000000.0,14.914123179965662,1M-10M,False,2014-01-01,2014-01-01,2014,1,2014-01,,,,,False,False,False
Leegality,leegality,IT company,"The market standard for eSign, eStamp and Document Workflow in India. Eliminating paper from paperwork since 2016",Gurugram,Gurugram,IIFL; Mumbai Angels,"[""IIFL"", ""Mumbai Angels""]",2,Pre-series A,series a,,,,Undisclosed,True,2016-01-01,2016-01-01,2016,1,2016-01,,,,,False,False,False
Arcatron Mobility,arcatron mobility,Healthcare,Mission is to advance global standards of assisted living and make it dignified and safer.,Pune,Pune,Klub,"[""Klub""]",1,,undisclosed,,,,Undisclosed,True,2015-01-01,2015-01-01,2015,1,2015-01,,,,,False,False,False
TWID,twid,FinTech,"TWID is shaping the future of Digital Currencies, delivering new-age fintech solutions",Bangalore,Bangalore,BEENEXT; Sequoia’s Surge,"[""BEENEXT"", ""Sequoia\u2019s Surge""]",2,,undisclosed,$2500000,2500000.0,14.731801689838349,1M-10M,False,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
PeakPerformer,peakperformer,EdTech,"A goal-oriented, outcome-driven platform to make leadership coaching accessible to all.",Bangalore,Bangalore,Antler India,"[""Antler India""]",1,Early seed,seed,,,,Undisclosed,True,2020-01-01,2020-01-01,2020,1,2020-01,,,,,False,False,False
MyMobiForce,mymobiforce,Internet,"Crowdsourcing platform imparting best-in-class services with immensely talented, skilled & qualified workforce pan-India",Noida,Noida,Bharat Inclusion,"[""Bharat Inclusion""]",1,Pre-series A,series a,$1400000,1400000.0,14.151983508870947,1M-10M,False,2018-01-01,2018-01-01,2018,1,2018-01,,,,,False,False,False
Pine Labs,pine labs,Information Technology,A merchant platform company that provides financing and last-mile retail transaction technology to merchants,Noida,Noida,Fidelity; BlackRock,"[""Fidelity"", ""BlackRock""]",2,,undisclosed,$600000,600000.0,13.304686600863562,50k-1M,False,1998-01-01,1998-01-01,1998,1,1998-01,,,,,False,False,False
Genworks Health,genworks health,Healthcare,GENWORKS Health is an initiative by GE for empowering healthcare professionals operating in the rural areas to deliver better medical facilities and diagnostics while keeping things affordable.,Bangalore,Bangalore,Blacksoil,"[""Blacksoil""]",1,,undisclosed,$2000000,2000000.0,14.508658238524095,1M-10M,False,2015-01-01,2015-01-01,2015,1,2015-01,,,,,False,False,False
